Lap,Time_s,AccelX_g,MotorRPM,Speed_mps,LongitudinalForce_N,AeroDragMagnitude_N,RequiredBrakingMagnitude_N,AvailableRegenMagnitude_N,AppliedRegenForce_N,FrictionBrakeForce_N
1,3.08,-0.174,11237,39.979,-443.633706,266.0735009,177.5602051,1899.687008,-177.5602051,0
1,3.09,-0.195,11244.75,39.864,-497.175705,264.5449762,232.6307288,1898.31912,-232.6307288,0
1,3.1,-0.214,11245.5,39.767,-545.618466,263.2591222,282.3593438,1898.186744,-282.3593438,0
1,3.11,-0.224,11221.75,39.674,-571.114656,262.0292346,309.0854214,1902.378657,-309.0854214,0
1,3.12,-0.222,11197.75,39.614,-566.015418,261.2372869,304.7781311,1906.614696,-304.7781311,0
1,3.13,-0.209,11186,39.548,-532.870371,260.3675289,272.5028421,1908.688591,-272.5028421,0
1,3.14,-0.184,11154.5,39.514,-469.129896,259.9200377,209.2098583,1914.248392,-209.2098583,0
1,3.15,-0.15,11143.25,39.632,-382.44285,261.4747454,120.9681046,1916.234035,-120.9681046,0
1,3.16,-0.108,11126,39.595,-275.358852,260.9867534,14.37209862,1919.278688,-14.37209862,0
1,3.17,-0.063,11129.5,39.528,-160.625997,260.1042521,0,1918.660932,0,0
1,3.18,-0.018,11108.25,39.46,-45.893142,259.2101075,0,1922.411592,0,0
1,3.19,0.02,11083.25,39.393,50.99238,258.3306177,0,1926.824133,0,0
1,3.2,0.049,11035.5,39.332,124.931331,257.531188,0,1935.252085,0,0
1,3.21,0.066,10974.5,39.263,168.274854,256.6284083,0,1946.018685,0,0
1,3.22,0.068,10942.5,39.166,173.374092,255.3619637,0,1951.666737,0,0
1,3.23,0.051,10924.5,39.054,130.030569,253.903574,0,1954.843766,0,0
1,3.24,0.018,10938.25,38.954,45.893142,252.6049695,0,1952.416869,0,0
1,3.25,-0.023,10964,38.84,-58.641237,251.1286215,0,1947.871952,0,0
1,3.26,-0.065,10990.25,38.733,-165.725235,249.746863,0,1943.238784,0,0
1,3.27,-0.102,11004.25,38.653,-260.061138,248.716263,11.344875,1940.767761,-11.344875,0
1,3.28,-0.127,11051.75,38.612,-323.801613,248.1889063,75.61270666,1932.383934,-75.61270666,0
1,3.29,-0.131,11067.75,38.593,-334.000089,247.9447113,86.05537767,1929.559908,-86.05537767,0
1,3.3,-0.113,11103,38.582,-288.106947,247.8033902,40.3035568,1923.338226,-40.3035568,0
1,3.31,-0.075,11269.75,38.554,-191.221425,247.4438455,0,1893.906579,0,0
1,3.32,-0.018,11379.75,38.591,-45.893142,247.9190136,0,1874.4914,0,0
1,3.33,0.061,11392,38.675,155.526759,248.9994656,0,1872.329255,0,0
1,3.34,0.155,11368.25,38.729,395.190945,249.6952824,0,1876.521169,0,0
1,3.35,0.252,11359.75,38.993,642.503988,253.1110292,0,1878.021433,0,0
1,3.36,0.338,11381.5,39.038,861.771222,253.6955735,0,1874.182522,0,0
1,3.37,0.405,11443.75,39.076,1032.595695,254.1897138,0,1863.195296,0,0
1,3.38,0.452,11530,39.107,1152.427788,254.5931843,0,1847.972031,0,0
1,3.39,0.478,11614.75,39.139,1218.717882,255.0100056,0,1833.013518,0,0
1,3.4,0.487,11703.75,39.167,1241.664453,255.3750039,0,1817.304873,0,0
1,3.41,0.481,11782,39.189,1226.366739,255.6619714,0,1803.493621,0,0
1,3.42,0.464,11843,39.21,1183.023216,255.9360452,0,1792.727022,0,0
1,3.43,0.441,11867.75,39.257,1124.381979,256.5499806,0,1788.358606,0,0
1,3.44,0.421,11885.75,39.332,1073.389599,257.531188,0,1785.181577,0,0
1,3.45,0.415,11963,39.448,1058.091885,259.052477,0,1771.546827,0,0
1,3.46,0.422,12091.25,39.569,1075.939218,260.6441128,0,1748.910493,0,0
1,3.47,0.439,12291.75,39.69,1119.282741,262.2406231,0,1713.521917,0,0
1,3.48,0.461,12538.25,39.814,1175.374359,263.8817737,0,1670.014266,0,0
1,3.49,0.497,12639.75,40.045,1267.160643,266.9527298,0,1652.099351,0,0
1,3.5,0.555,12633,40.37,1415.038545,271.3034204,0,1653.290737,0,0
1,3.51,0.628,12717.5,40.612,1601.160732,274.5658537,0,1638.376349,0,0
1,3.52,0.698,12821.5,40.747,1779.634062,276.3942786,0,1620.02018,0,0
1,3.53,0.753,12868.5,40.973,1919.863107,279.4687791,0,1611.724604,0,0
1,3.54,0.797,12906,41.475,2032.046343,286.358817,0,1605.105793,0,0
1,3.55,0.829,12950.5,41.622,2113.634151,288.3922996,0,1597.25147,0,0
1,3.56,0.848,13004.5,41.776,2162.076912,290.5303312,0,1587.720382,0,0
1,3.57,0.862,13066.25,42.009,2197.771578,293.7801562,0,1576.821407,0,0
1,3.58,0.879,13059,42.221,2241.115101,296.7527832,0,1578.101044,0,0
1,3.59,0.893,13101.5,42.407,2276.809767,299.3731664,0,1570.599724,0,0
1,3.6,0.891,13234.75,42.525,2271.710529,301.0415316,0,1547.080883,0,0
1,3.61,0.875,13280.25,42.713,2230.916625,303.7091817,0,1539.050059,0,0
1,3.62,0.859,13271,42.96,2190.122721,307.2319064,0,1540.682699,0,0
1,3.63,0.853,13338.5,43.153,2174.825007,309.9986174,0,1528.768839,0,0
1,3.64,0.853,13407,43.283,2174.825007,311.8691952,0,1516.678478,0,0
1,3.65,0.852,13424.25,43.5,2172.275388,315.0041564,0,1513.633824,0,0
1,3.66,0.849,13542,43.678,2164.626531,317.5873959,0,1492.850758,0,0
1,3.67,0.844,13692.75,43.841,2151.878436,319.9621996,0,1466.243138,0,0
1,3.68,0.836,13782,43.965,2131.481484,321.7747231,0,1450.490367,0,0
1,3.69,0.827,13812.25,44.116,2108.534913,323.9888217,0,1445.151193,0,0
1,3.7,0.82,13826.5,44.325,2090.68758,327.065894,0,1442.636045,0,0
1,3.71,0.817,13851.75,44.489,2083.038723,329.4906221,0,1438.179379,0,0
1,3.72,0.815,13973.5,44.66,2077.939485,332.028381,0,1416.690306,0,0
1,3.73,0.807,14080.25,44.864,2057.542533,335.0686178,0,1397.848757,0,0
1,3.74,0.793,13974.25,44.956,2021.847867,336.4442384,0,1416.55793,0,0
1,3.75,0.772,13828.75,45.042,1968.305868,337.7326928,0,1442.238916,0,0
1,3.76,0.74,13678,45.489,1886.71806,344.4693215,0,1468.846537,0,0
1,3.77,0.697,13488.25,45.583,1777.084443,345.8944385,0,1502.33772,0,0
1,3.78,0.658,13297.25,45.746,1677.649302,348.3726255,0,1536.049531,0,0
1,3.79,0.626,13093.75,45.855,1596.061494,350.0347535,0,1571.967612,0,0
1,3.8,0.587,12892.75,45.892,1496.626353,350.5998614,0,1607.444439,0,0
1,3.81,0.52,12764,45.867,1325.80188,350.2179818,0,1630.169024,0,0
1,3.82,0.414,12688.75,45.742,1055.542266,348.3117052,0,1643.450771,0,0
1,3.83,0.267,12656.25,45.55,680.748273,345.3937963,0,1649.187074,0,0
1,3.84,0.093,12552,45.396,237.114567,343.0622605,0,1667.587368,0,0
1,3.85,-0.083,12387.5,45.306,-211.618377,341.7033303,0,1696.621886,0,0
1,3.86,-0.241,12265.25,45.19,-614.458179,339.9557983,274.5023807,1718.19921,-274.5023807,0
1,3.87,-0.376,12123.5,45.068,-958.656744,338.1227103,620.5340337,1743.218315,-620.5340337,0
1,3.88,-0.499,12086,44.894,-1272.259881,335.5168801,936.7430009,1749.837126,-936.7430009,0
1,3.89,-0.62,12116,44.664,-1580.76378,332.0878603,1248.67592,1744.542078,-1248.67592,0
1,3.9,-0.738,12085.75,44.432,-1881.618822,328.6468659,1552.971956,1749.881252,-1552.971956,0
1,3.91,-0.847,12009.25,44.213,-2159.527293,325.415128,1834.112165,1763.383626,-1763.383626,-70.72853866
1,3.92,-0.936,11941,44.006,-2386.443384,322.3751514,2064.068233,1775.429862,-1775.429862,-288.6383703
1,3.93,-0.998,11811.25,43.834,-2544.519762,319.8600324,2224.65973,1798.330948,-1798.330948,-426.3287812
1,3.94,-1.033,11660.75,43.683,-2633.756427,317.6601111,2316.096316,1824.894443,-1824.894443,-491.2018727
1,3.95,-1.047,11624.75,43.931,-2669.451093,321.2772315,2348.173862,1831.248502,-1831.248502,-516.9253598
1,3.96,-1.049,11503.25,43.761,-2674.550331,318.7955464,2355.754785,1852.693449,-1852.693449,-503.0613352
1,3.97,-1.039,11404.25,43.567,-2649.054141,315.9752613,2333.07888,1870.16711,-1870.16711,-462.9117692
1,3.98,-1.025,11341,43.371,-2613.359475,313.1386261,2300.220849,1881.330838,-1881.330838,-418.8900105
1,3.99,-1.01,11222,43.172,-2575.11519,310.2716584,2264.843532,1902.334532,-1902.334532,-362.5089996
1,4,-0.997,11048,42.985,-2541.970143,307.5895894,2234.380554,1933.045815,-1933.045815,-301.3347385
1,4.01,-0.99,10953.75,42.764,-2524.12281,304.4348819,2219.687928,1949.681093,-1949.681093,-270.0068348
1,4.02,-0.993,10939,42.549,-2531.771667,301.3814274,2230.39024,1952.284492,-1952.284492,-278.1057472
1,4.03,-1.009,10945.25,42.282,-2572.565571,297.6108869,2274.954684,1951.181357,-1951.181357,-323.773327
1,4.04,-1.034,10794.25,42.039,-2636.306046,294.199902,2342.106144,1977.833103,-1977.833103,-364.2730412
1,4.05,-1.064,10739.5,41.797,-2712.794616,290.8224928,2421.972123,1987.496567,-1987.496567,-434.4755564
1,4.06,-1.093,10673.25,41.555,-2786.733567,287.4645819,2499.268985,1999.1898,-1999.1898,-500.0791854
1,4.07,-1.116,10571.5,41.334,-2845.374804,284.4150938,2560.95971,2017.14884,-2017.14884,-543.81087
1,4.08,-1.13,10508.75,41.124,-2881.06947,281.5324575,2599.537013,2028.224317,-2028.224317,-571.3126953
1,4.09,-1.135,10495.75,40.896,-2893.817565,278.4193624,2615.398203,2030.518838,-2030.518838,-584.8793642
1,4.1,-1.136,10494,40.652,-2896.367184,275.1069766,2621.260207,2030.827716,-2030.827716,-590.4324912
1,4.11,-1.137,10523.25,40.39,-2898.916803,271.5723039,2627.344499,2025.665044,-2025.665044,-601.6794555
1,4.12,-1.142,10470.75,40.127,-2911.664898,268.0471254,2643.617773,2034.931379,-2034.931379,-608.6863935
1,4.13,-1.144,10334,39.927,-2916.764136,265.3817966,2651.382339,2059.067977,-2059.067977,-592.3143629
1,4.14,-1.136,10199,39.738,-2896.367184,262.8752999,2633.491884,2082.895696,-2082.895696,-550.596188
1,4.15,-1.116,10078.75,39.532,-2845.374804,260.1568968,2585.217907,2104.120017,-2104.120017,-481.0978904
1,4.16,-1.091,9981.25,39.517,-2781.634329,259.9595067,2521.674822,2121.328925,-2121.328925,-400.3458969
1,4.17,-1.066,9866.5,39.314,-2717.893854,257.2955274,2460.598327,2141.582487,-2141.582487,-319.0158396
1,4.18,-1.048,9791.5,39.091,-2672.000712,254.3849015,2417.61581,2154.820109,-2154.820109,-262.7957015
1,4.19,-1.039,9731.25,38.849,-2649.054141,251.245018,2397.809123,2165.454332,-2165.454332,-232.354791
1,4.2,-1.037,9622,38.639,-2643.954903,248.5361271,2395.418776,2184.737135,-2184.737135,-210.6816412
1,4.21,-1.033,9492,38.46,-2633.756427,246.2387116,2387.517715,2207.682346,-2207.682346,-179.8353692
1,4.22,-1.023,9373.5,38.285,-2608.260237,244.0029478,2364.257289,2228.597789,-2228.597789,-135.6595002
1,4.23,-1.006,9260.25,38.126,-2564.916714,241.9804374,2322.936277,2248.586598,-2248.586598,-74.34967841
1,4.24,-0.983,9152.25,37.967,-2506.275477,239.966344,2266.309133,2267.648774,-2266.309133,0
1,4.25,-0.96,9036.25,37.799,-2447.63424,237.8473906,2209.786849,2288.122963,-2209.786849,0
1,4.26,-0.94,8960.75,37.617,-2396.64186,235.5624619,2161.079398,2301.448835,-2161.079398,0
1,4.27,-0.928,8943.5,37.415,-2366.046432,233.0393549,2133.007077,2304.493489,-2133.007077,0
1,4.28,-0.925,8848,37.214,-2358.397575,230.5422232,2127.855352,2321.349394,-2127.855352,0
1,4.29,-0.928,8796.5,37.026,-2366.046432,228.2187718,2137.82766,2330.439228,-2137.82766,0
1,4.3,-0.935,8768,36.826,-2383.893765,225.7599332,2158.133832,2335.469524,-2158.133832,0
1,4.31,-0.944,8767,36.621,-2406.840336,223.2534448,2183.586891,2335.646026,-2183.586891,0
1,4.32,-0.953,8746.75,36.415,-2429.786907,220.7488241,2209.038083,2339.220184,-2209.038083,0
1,4.33,-0.965,8704.25,36.197,-2460.382335,218.1136904,2242.268645,2346.721503,-2242.268645,0
1,4.34,-0.983,8674.75,35.973,-2506.275477,215.4225119,2290.852965,2351.928301,-2290.852965,0
1,4.35,-1.004,8573,35.778,-2559.817476,213.0933465,2346.72413,2369.887341,-2346.72413,0
1,4.36,-1.018,8426.75,35.645,-2595.512142,211.5119983,2384.000144,2395.700704,-2384.000144,0
1,4.37,-1.024,8275.25,35.442,-2610.809856,209.1097163,2401.70014,2422.440701,-2401.70014,0
1,4.38,-1.026,8109.5,35.241,-2615.909094,206.7446201,2409.164474,2451.695845,-2409.164474,0
1,4.39,-1.027,7922,35.051,-2618.458713,204.5213242,2413.937389,2484.7899,-2413.937389,0
1,4.4,-1.026,7664,34.866,-2615.909094,202.368085,2413.541009,2530.32732,-2413.541009,0
1,4.41,-1.024,7395.5,34.682,-2610.809856,200.2377876,2410.572068,2577.718007,-2410.572068,0
1,4.42,-1.027,7179,34.468,-2618.458713,197.7743377,2420.684375,2615.930609,-2420.684375,0
1,4.43,-1.038,6986.75,34.247,-2646.504522,195.2463114,2451.258211,2649.863047,-2451.258211,0
1,4.44,-1.056,6805.5,34.039,-2692.397664,192.881847,2499.515817,2681.853966,-2499.515817,0
1,4.45,-1.075,6649.25,33.829,-2740.840425,190.5092601,2550.331165,2709.432346,-2550.331165,0
1,4.46,-1.093,6581.25,33.621,-2786.733567,188.173743,2598.559824,2721.434456,-2598.559824,0
1,4.47,-1.107,6652.75,33.422,-2822.428233,185.9527648,2636.475468,2708.81459,-2636.475468,0
1,4.48,-1.111,6733.5,33.254,-2832.626709,184.0880321,2648.538677,2694.562084,-2648.538677,0
1,4.49,-1.1,6742,33.123,-2804.5809,182.6405051,2621.940395,2693.06182,-2621.940395,0
1,4.5,-1.07,6761.5,32.983,-2728.09233,181.0998455,2546.992484,2689.620038,-2546.992484,0
1,4.51,-1.028,6830.25,32.85,-2621.008332,179.6422633,2441.366069,2677.485551,-2441.366069,0
1,4.52,-0.981,6901.75,32.722,-2501.176239,178.2450389,2322.9312,2664.865685,-2322.9312,0
1,4.53,-0.936,6957.75,32.576,-2386.443384,176.6579892,2209.785395,2654.981594,-2209.785395,0
1,4.54,-0.898,7037.75,32.418,-2289.557862,174.9484931,2114.609369,2640.861464,-2114.609369,0
1,4.55,-0.868,7125,32.282,-2213.069292,173.4836842,2039.585608,2625.461697,-2039.585608,0
1,4.56,-0.843,7199,32.135,-2149.328817,171.9073235,1977.421493,2612.400576,-1977.421493,0
1,4.57,-0.819,7238,31.986,-2088.137961,170.3168578,1917.821103,2605.517013,-1917.821103,0
1,4.58,-0.795,7263,31.84,-2026.947105,168.7655847,1858.18152,2601.104472,-1858.18152,0
1,4.59,-0.776,7245.5,31.686,-1978.504344,167.1370013,1811.367343,2604.193251,-1811.367343,0
1,4.6,-0.762,7185.75,31.549,-1942.809678,165.6948333,1777.114845,2614.739223,-1777.114845,0
1,4.61,-0.754,7088.75,31.421,-1922.412726,164.3530529,1758.059673,2631.859881,-1758.059673,0
1,4.62,-0.751,6990.5,31.291,-1914.763869,162.9958907,1751.767978,2649.201166,-1751.767978,0
1,4.63,-0.754,6857.75,31.156,-1922.412726,161.5924854,1760.820241,2672.631756,-1760.820241,0
1,4.64,-0.762,6719,31.029,-1942.809678,160.2777839,1782.531894,2697.121357,-1782.531894,0
1,4.65,-0.773,6606.5,30.887,-1970.855487,158.8141617,1812.041325,2716.97779,-1812.041325,0
1,4.66,-0.787,6513,30.734,-2006.550153,157.2446739,1849.305479,2733.480692,-1849.305479,0
1,4.67,-0.803,6432,30.576,-2047.344057,155.6320757,1891.711981,2747.777324,-1891.711981,0
1,4.68,-0.818,6365,30.426,-2085.588342,154.108819,1931.479523,2759.602933,-1931.479523,0
1,4.69,-0.828,6340,30.29,-2111.084532,152.7342079,1958.350324,2764.015474,-1958.350324,0
1,4.7,-0.827,6366.5,30.186,-2108.534913,151.6871899,1956.847723,2759.338181,-1956.847723,0
1,4.71,-0.81,6457.5,30.111,-2065.19139,150.9343636,1914.257026,2743.276533,-1914.257026,0
1,4.72,-0.777,6572.25,30.055,-1981.053963,150.3734746,1830.680488,2723.022971,-1830.680488,0
1,4.73,-0.73,6714.5,30.017,-1861.22187,149.993466,1711.228404,2697.915615,-1711.228404,0
1,4.74,-0.674,6881.25,29.977,-1718.443206,149.5939763,1568.84923,2668.483968,-1568.84923,0
1,4.75,-0.616,7067.25,29.879,-1570.565304,148.6174779,1421.947826,2635.654666,-1421.947826,0
1,4.76,-0.56,7291.75,29.815,-1427.78664,147.9814906,1279.805149,2596.03005,-1279.805149,0
1,4.77,-0.51,7517.25,29.747,-1300.30569,147.3072484,1152.998442,2556.228934,-1152.998442,0
1,4.78,-0.467,7749.25,29.698,-1190.672073,146.8223517,1043.849721,2515.280556,-1043.849721,0
1,4.79,-0.428,7953.5,29.669,-1091.236932,146.5357486,944.7011834,2479.230099,-944.7011834,0
1,4.8,-0.382,7951.75,29.691,-973.954458,146.753146,827.201312,2479.538977,-827.201312,0
1,4.81,-0.324,7950.75,29.754,-826.076556,147.3765846,678.6999714,2479.715478,-678.6999714,0
1,4.82,-0.256,7957.25,29.791,-652.702464,147.743347,504.959117,2478.568218,-504.959117,0
1,4.83,-0.19,7955.25,29.817,-484.42761,148.0013446,336.4262654,2478.921221,-336.4262654,0
1,4.84,-0.132,7949.5,29.84,-336.549708,148.2297608,188.3199472,2479.936105,-188.3199472,0
1,4.85,-0.087,7951.5,29.846,-221.816853,148.2893766,73.52747635,2479.583102,-73.52747635,0
1,4.86,-0.057,7933.75,29.858,-145.328283,148.4086442,0,2482.716006,0,0
1,4.87,-0.04,7936.5,29.871,-101.98476,148.5379049,0,2482.230627,0,0
1,4.88,-0.031,7943.5,29.884,-79.038189,148.6672218,0,2480.995115,0,0
1,4.89,-0.028,7950,29.904,-71.389332,148.8662808,0,2479.847855,0,0
1,4.9,-0.027,7958.25,29.927,-68.839713,149.0953633,0,2478.391716,0,0
1,4.91,-0.028,7958,29.953,-71.389332,149.3545382,0,2478.435842,0,0
1,4.92,-0.031,7963.5,29.987,-79.038189,149.6937988,0,2477.465083,0,0
1,4.93,-0.034,7951.75,30.017,-86.687046,149.993466,0,2479.538977,0,0
1,4.94,-0.035,7964.25,30.05,-89.236665,150.323446,0,2477.332706,0,0
1,4.95,-0.032,7961.25,29.958,-81.587808,149.4044053,0,2477.862211,0,0
1,4.96,-0.028,7957.75,29.979,-71.389332,149.6139381,0,2478.479967,0,0
1,4.97,-0.025,7957.25,30.005,-63.740475,149.8735631,0,2478.568218,0,0
1,4.98,-0.024,7917.25,30.031,-61.190856,150.1334132,0,2485.628283,0,0
1,4.99,-0.028,7841.5,30.047,-71.389332,150.2934328,0,2498.998281,0,0
1,5,-0.037,7814.25,30.032,-94.335903,150.143412,0,2503.807951,0,0
1,5.01,-0.056,7769.25,30.01,-142.778664,149.9235168,0,2511.750524,0,0
1,5.02,-0.081,7740,29.997,-206.519139,149.7936545,56.72548445,2516.913196,-56.72548445,0
1,5.03,-0.111,7690.75,29.932,-283.007709,149.1451871,133.8625219,2525.605901,-133.8625219,0
1,5.04,-0.148,7660.75,29.878,-377.343612,148.6075301,228.7360819,2530.90095,-228.7360819,0
1,5.05,-0.195,7627.5,29.803,-497.175705,147.8623948,349.3133102,2536.769629,-349.3133102,0
1,5.06,-0.253,7597,29.711,-645.053607,146.9509199,498.1026871,2542.152929,-498.1026871,0
1,5.07,-0.315,7544.5,29.62,-803.129985,146.0521245,657.0778605,2551.419264,-657.0778605,0
1,5.08,-0.375,7477.25,29.538,-956.107125,145.2445825,810.8625425,2563.288999,-810.8625425,0
1,5.09,-0.426,7403.25,29.47,-1086.137694,144.5766116,941.5610824,2576.350119,-941.5610824,0
1,5.1,-0.464,7311.25,29.396,-1183.023216,143.8514513,1039.171765,2592.588269,-1039.171765,0
1,5.11,-0.492,7214.25,29.337,-1254.412548,143.2745892,1111.137959,2609.708927,-1111.137959,0
1,5.12,-0.51,7126.75,29.283,-1300.30569,142.7476296,1157.55806,2625.152819,-1157.55806,0
1,5.13,-0.52,7048.5,29.22,-1325.80188,142.1340704,1183.66781,2638.964071,-1183.66781,0
1,5.14,-0.521,6956.5,29.1,-1328.351499,140.969042,1187.382457,2655.202221,-1187.382457,0
1,5.15,-0.516,6861.75,29.025,-1315.603404,140.2433338,1175.36007,2671.92575,-1175.36007,0
1,5.16,-0.511,6794,28.944,-1302.855309,139.4616725,1163.393636,2683.883735,-1163.393636,0
1,5.17,-0.51,6778.75,28.852,-1300.30569,138.5765093,1161.729181,2686.575385,-1161.729181,0
1,5.18,-0.517,6829,28.74,-1318.153023,137.5027227,1180.6503,2677.706178,-1180.6503,0
1,5.19,-0.531,6905.75,28.621,-1353.847689,136.3664007,1217.481288,2664.159678,-1217.481288,0
1,5.2,-0.548,6983,28.5,-1397.191212,135.215815,1261.975397,2650.524928,-1261.975397,0
1,5.21,-0.563,7007.5,28.388,-1435.435497,134.1551544,1301.280343,2646.200638,-1301.280343,0
1,5.22,-0.57,6987.25,28.285,-1453.28283,133.1834119,1320.099418,2649.774796,-1320.099418,0
1,5.23,-0.57,6861.5,28.192,-1453.28283,132.3090477,1320.973782,2671.969875,-1320.973782,0
1,5.24,-0.563,6710.25,28.105,-1435.435497,131.4937011,1303.941796,2698.665746,-1303.941796,0
1,5.25,-0.555,6594.75,27.997,-1415.038545,130.4850526,1284.553492,2719.051684,-1284.553492,0
1,5.26,-0.549,6448,27.884,-1399.740831,129.4338646,1270.306966,2744.953298,-1270.306966,0
1,5.27,-0.548,6297,27.773,-1397.191212,128.4054208,1268.785791,2771.605044,-1268.785791,0
1,5.28,-0.551,6149.25,27.648,-1404.840069,127.2521744,1277.587895,2797.683159,-1277.587895,0
1,5.29,-0.561,5985.5,27.521,-1430.336259,126.0858037,1304.250455,2826.5853,-1304.250455,0
1,5.3,-0.576,5803.25,27.388,-1468.580544,124.8700854,1343.710459,2858.752722,-1343.710459,0
1,5.31,-0.594,5639.5,27.266,-1514.473686,123.7600941,1390.713592,2887.654863,-1390.713592,0
1,5.32,-0.614,5472.75,27.128,-1565.466066,122.5105032,1442.955563,2917.08651,-1442.955563,0
1,5.33,-0.635,5298.25,26.99,-1619.008065,121.2672529,1497.740812,2947.886043,-1497.740812,0
1,5.34,-0.656,5154.75,26.84,-1672.550064,119.9230853,1552.626979,2973.214027,-1552.626979,0
1,5.35,-0.679,5001,26.679,-1731.191301,118.4886808,1612.70262,3000.351152,-1612.70262,0
1,5.36,-0.701,4824.5,26.558,-1787.282919,117.4163304,1669.866589,3031.503689,-1669.866589,0
1,5.37,-0.716,4648.75,26.42,-1825.527204,116.1992692,1709.327935,3062.52385,-1709.327935,0
1,5.38,-0.722,4556.25,26.152,-1840.824918,113.8538145,1726.971104,3078.85025,-1726.971104,0
1,5.39,-0.721,4579.25,26.037,-1838.275299,112.8547015,1725.420597,3074.790713,-1725.420597,0
1,5.4,-0.711,4618.5,25.92,-1812.779109,111.8427314,1700.936378,3067.863024,-1700.936378,0
1,5.41,-0.691,4686.25,25.831,-1761.786729,111.0759942,1650.710735,3055.905039,-1650.710735,0
1,5.42,-0.661,4798.5,25.734,-1685.298159,110.2433403,1575.054819,3036.092731,-1575.054819,0
1,5.43,-0.623,4948.5,25.662,-1588.412637,109.6273135,1478.785323,3009.617487,-1478.785323,0
1,5.44,-0.577,5067.5,25.584,-1471.130163,108.9618989,1362.168264,2988.613794,-1362.168264,0
1,5.45,-0.525,5209.5,25.536,-1338.549975,108.5534198,1229.996555,2963.550563,-1229.996555,0
1,5.46,-0.463,5332.25,25.542,-1180.473597,108.6044377,1071.869159,2941.884988,-1071.869159,0
1,5.47,-0.392,5489.75,25.551,-999.450648,108.6809871,890.7696609,2914.085982,-890.7696609,0
1,5.48,-0.314,5633,25.577,-800.580366,108.9022812,691.6780848,2888.802124,-691.6780848,0
1,5.49,-0.234,5823.5,25.587,-596.610846,108.9874543,487.6233917,2855.178564,-487.6233917,0
1,5.5,-0.16,6049,25.589,-407.93904,109.0044929,298.9345471,2815.377447,-298.9345471,0
1,5.51,-0.099,6276,25.583,-252.412281,108.9533811,143.4588999,2775.311578,-143.4588999,0
1,5.52,-0.049,6514.25,25.599,-124.931331,109.0897059,15.84162509,2733.260065,-15.84162509,0
1,5.53,0.001,6690.75,25.651,2.549619,109.5333503,0,2702.107528,0,0
1,5.54,0.062,6796,25.751,158.076378,110.3890429,0,2683.530732,0,0
1,5.55,0.138,6898.5,25.85,351.847422,111.2394583,0,2665.439315,0,0
1,5.56,0.22,6976,25.699,560.91618,109.9436672,0,2651.760439,0,0
1,5.57,0.298,7042.5,25.797,759.786462,110.7837795,0,2640.023081,0,0
1,5.58,0.366,7109.75,25.872,933.160554,111.4288826,0,2628.153347,0,0
1,5.59,0.422,7149.5,25.946,1075.939218,112.0672198,0,2621.137407,0,0
1,5.6,0.463,7181.75,25.998,1180.473597,112.5168717,0,2615.445229,0,0
1,5.61,0.486,7196.75,26.042,1239.114834,112.8980496,0,2612.797705,0,0
1,5.62,0.489,7225,26.07,1246.763691,113.140953,0,2607.811534,0,0
1,5.63,0.473,7232.25,26.098,1205.969787,113.3841174,0,2606.531897,0,0
1,5.64,0.444,7235,26.135,1132.030836,113.7058422,0,2606.046518,0,0
1,5.65,0.41,7202.5,26.178,1045.34379,114.0803111,0,2611.782821,0,0
1,5.66,0.381,7129.75,26.238,971.404839,114.6038548,0,2624.623314,0,0
