time,dt_s,speed_mps,motor_rpm,drive_torque_per_motor_Nm,regen_torque_per_motor_Nm,torque_per_motor_Nm,total_motor_torque_Nm,friction_brake_force_N
755.8297,0.0255,19.5875,11939,2.2856,0,2.2856,9.1424,0
755.8552,0.0255,19.6157,11956,2.37,0,2.37,9.48,0
755.8807,0.0255,19.6408,11971,2.2852,0,2.2852,9.1408,0
755.9061,0.0254,19.6572,11981,2.3543,0,2.3543,9.4171,0
755.9316,0.0254,19.6725,11991,2.3539,0,2.3539,9.4155,0
755.957,0.0254,19.6952,12005,2.6722,0,2.6722,10.6887,0
755.9824,0.0253,19.7375,12030,3.1136,0,3.1136,12.4545,0
756.0077,0.0253,19.7817,12057,3.0539,0,3.0539,12.2156,0
756.033,0.0252,19.8135,12077,2.5614,0,2.5614,10.2455,0
756.0582,0.0252,19.8319,12088,2.2504,0,2.2504,9.0015,0
756.0834,0.0252,19.8504,12099,2.3344,0,2.3344,9.3375,0
756.1086,0.0252,19.8741,12114,2.7573,0,2.7573,11.0291,0
756.1338,0.0251,19.9027,12131,2.7262,0,2.7262,10.9048,0
756.1589,0.0251,19.9239,12144,1.7539,0,1.7539,7.0155,0
756.184,0.0251,19.9146,12138,0,-0.0759,-0.0759,-0.3036,0
756.2091,0.0252,19.8541,12101,0,-1.9947,-1.9947,-7.9788,0
756.2343,0.0253,19.7487,12037,0,-3.227,-3.227,-12.9081,0
756.2596,0.0255,19.6231,11961,0,-3.8908,-3.8908,-15.563,0
756.2851,0.0256,19.4942,11882,0,-3.9266,-3.9266,-15.7065,0
756.3107,0.0258,19.3687,11806,0,-4.003,-4.003,-16.0121,0
756.3365,0.026,19.2347,11724,0,-4.5617,-4.5617,-18.2466,0
756.3625,0.0262,19.0718,11625,0,-5.1342,-5.1342,-20.5368,120.1981
756.3888,0.0265,18.8787,11507,0,-5.1867,-5.1867,-20.7469,465.7862
756.4152,0.0268,18.6435,11364,0,-5.2521,-5.2521,-21.0086,736.9943
756.4421,0.0272,18.3886,11208,0,-5.325,-5.325,-21.2998,711.5416
756.4692,0.0276,18.1475,11061,0,-5.3957,-5.3957,-21.5828,430.752
756.4968,0.0279,17.9241,10925,0,-5.4629,-5.4629,-21.8517,325.5002
756.5247,0.0282,17.7031,10790,0,-5.5311,-5.5311,-22.1245,351.8451
756.5529,0.0286,17.475,10651,0,-5.6033,-5.6033,-22.4133,368.3686
756.5816,0.029,17.2292,10502,0,-5.6833,-5.6833,-22.7331,382.4692
756.6106,0.0295,16.9714,10344,0,-5.7696,-5.7696,-23.0784,402.7619
756.64,0.0299,16.7078,10184,0,-5.8606,-5.8606,-23.4425,423.7644
756.67,0.0304,16.4339,10017,0,-5.9583,-5.9583,-23.8332,348.486
756.7004,0.0309,16.1645,9852.6,0,-6.0576,-6.0576,-24.2305,140.0736
756.7313,0.0314,15.9094,9697.1,0,-5.1198,-5.1198,-20.479,0
756.7627,0.0318,15.7148,9578.5,0,-2.9944,-2.9944,-11.9775,0
756.7946,0.032,15.6009,9509.1,0,-1.997,-1.997,-7.9881,0
756.8266,0.0323,15.4959,9445.1,0,-2.4641,-2.4641,-9.8565,0
756.8589,0.0326,15.3571,9360.5,0,-3.2785,-3.2785,-13.114,0
756.8914,0.0329,15.1954,9261.9,0,-3.3746,-3.3746,-13.4985,0
756.9243,0.0333,15.0141,9151.4,0,-2.8866,-2.8866,-11.5466,0
756.9576,0.0337,14.8206,9033.5,0,-2.1435,-2.1435,-8.5741,0
756.9914,0.0342,14.6408,8923.9,0,-1.3584,-1.3584,-5.4336,0
757.0255,0.0346,14.447,8805.7,0,-2.0504,-2.0504,-8.2015,0
757.0601,0.0352,14.2157,8664.8,0,-1.5858,-1.5858,-6.3431,0
757.0953,0.0357,13.9901,8527.2,0.5992,0,0.5992,2.3967,0
757.1311,0.0361,13.8418,8436.9,2.9864,0,2.9864,11.9455,0
757.1672,0.0363,13.7562,8384.7,5.8955,0,5.8955,23.5822,0
757.2035,0.0365,13.6806,8338.6,4.8108,0,4.8108,19.2433,0
757.2401,0.0368,13.6002,8289.6,2.2543,0,2.2543,9.0173,0
757.2768,0.0369,13.5389,8252.2,2.9064,0,2.9064,11.6257,0
757.3138,0.037,13.5021,8229.8,3.0455,0,3.0455,12.182,0
757.3508,0.0372,13.4557,8201.5,0.6983,0,0.6983,2.793,0
757.388,0.0374,13.3855,8158.7,0,-0.7556,-0.7556,-3.0223,0
757.4253,0.0375,13.3254,8122.1,0,-0.533,-0.533,-2.1319,0
757.4628,0.0376,13.2936,8102.7,0.2539,0,0.2539,1.0155,0
757.5004,0.0376,13.2946,8103.3,2.4638,0,2.4638,9.8553,0
757.5381,0.0376,13.311,8113.3,4.1178,0,4.1178,16.4712,0
757.5756,0.0376,13.3066,8110.6,3.8265,0,3.8265,15.3058,0
757.6132,0.0376,13.306,8110.3,4.4128,0,4.4128,17.6514,0
757.6508,0.0376,13.299,8106,5.4132,0,5.4132,21.6528,0
757.6884,0.0377,13.2759,8091.9,6.1205,0,6.1205,24.4818,0
757.726,0.0378,13.2415,8070.9,5.6585,0,5.6585,22.634,0
757.7638,0.0379,13.1894,8039.2,6.1519,0,6.1519,24.6076,0
757.8017,0.0381,13.1398,8009,6.8554,0,6.8554,27.4217,0
757.8397,0.0381,13.1143,7993.4,5.6411,0,5.6411,22.5645,0
757.8779,0.0676,7.3972,4508.7,86.3978,0,86.3978,345.5913,0
757.9455,0.0386,12.967,7903.6,80.4887,0,80.4887,321.9549,0
757.984,0.0384,13.0158,7933.4,7.5033,0,7.5033,30.0134,0
758.0224,0.0382,13.1026,7986.3,8.6937,0,8.6937,34.7747,0
758.0606,0.0378,13.2142,8054.3,6.5489,0,6.5489,26.1956,0
758.0984,0.0375,13.3217,8119.8,4.6715,0,4.6715,18.6861,0
758.136,0.0372,13.4364,8189.8,3.719,0,3.719,14.8759,0
758.1732,0.037,13.522,8241.9,3.164,0,3.164,12.6562,0
758.2102,0.0368,13.601,8290.1,3.0971,0,3.0971,12.3885,0
758.2469,0.0365,13.6915,8345.2,3.3001,0,3.3001,13.2003,0
758.2834,0.0363,13.7625,8388.5,3.6982,0,3.6982,14.7929,0
758.3198,0.0362,13.8177,8422.2,4.8873,0,4.8873,19.549,0
758.356,0.036,13.8722,8455.4,5.5698,0,5.5698,22.2791,0
758.392,0.0359,13.9216,8485.5,6.6604,0,6.6604,26.6414,0
758.4279,0.0358,13.9546,8505.6,7.8614,0,7.8614,31.4458,0
758.4637,0.0358,13.9665,8512.8,7.3651,0,7.3651,29.4603,0
758.4995,0.0357,14.0062,8537,8.9679,0,8.9679,35.8717,0
758.5352,0.0355,14.0848,8584.9,10.8528,0,10.8528,43.411,0
758.5707,0.0353,14.1824,8644.5,10.9676,0,10.9676,43.8705,0
758.606,0.035,14.3022,8717.5,9.7622,0,9.7622,39.0489,0
758.641,0.0346,14.4531,8809.4,8.9456,0,8.9456,35.7826,0
758.6756,0.0342,14.6169,8909.3,9.8989,0,9.8989,39.5956,0
758.7098,0.0339,14.7542,8992.9,9.3339,0,9.3339,37.3354,0
758.7437,0.0336,14.8839,9072,8.1807,0,8.1807,32.7228,0
758.7772,0.0333,15.0277,9159.7,9.2558,0,9.2558,37.0231,0
758.8105,0.0329,15.2037,9266.9,10.3029,0,10.3029,41.2118,0
758.8434,0.0325,15.4072,9391,9.424,0,9.424,37.6961,0
758.8759,0.0321,15.5829,9498.1,7.7454,0,7.7454,30.9818,0
758.9079,0.0318,15.733,9589.6,5.8736,0,5.8736,23.4942,0
758.9397,0.0315,15.8656,9670.4,4.6926,0,4.6926,18.7705,0
758.9712,0.0313,15.9716,9735,4.2383,0,4.2383,16.9532,0
759.0025,0.0311,16.0588,9788.2,4.5426,0,4.5426,18.1704,0
759.0337,0.031,16.1312,9832.3,5.4234,0,5.4234,21.6935,0
759.0647,0.0309,16.2013,9875,6.1534,0,6.1534,24.6134,0
759.0955,0.0308,16.2562,9908.5,6.0667,0,6.0667,24.2668,0
759.1263,0.0307,16.2765,9920.8,6.096,0,6.096,24.3841,0
759.157,0.0307,16.28,9923,6.8149,0,6.8149,27.2597,0
759.1877,0.0307,16.2734,9919,6.9083,0,6.9083,27.633,0
759.2184,0.0307,16.2607,9911.2,7.5158,0,7.5158,30.0631,0
759.2492,0.0308,16.2523,9906.1,8.2129,0,8.2129,32.8516,0
759.28,0.0308,16.2394,9898.2,8.4482,0,8.4482,33.7927,0
759.3108,0.0308,16.224,9888.8,8.3865,0,8.3865,33.546,0
759.3416,0.0308,16.2147,9883.2,8.4848,0,8.4848,33.939,0
759.3724,0.0308,16.2105,9880.6,8.7799,0,8.7799,35.1196,0
759.4033,0.0308,16.2212,9887.1,9.0956,0,9.0956,36.3823,0
759.4341,0.0308,16.2398,9898.5,9.8876,0,9.8876,39.5503,0
759.4649,0.0307,16.2661,9914.5,9.9778,0,9.9778,39.9111,0
759.4956,0.0306,16.3193,9946.9,8.9997,0,8.9997,35.9987,0
759.5262,0.0305,16.3904,9990.3,7.6917,0,7.6917,30.7667,0
759.5567,0.0304,16.4641,10035,6.5245,0,6.5245,26.0979,0
759.5871,0.0302,16.5332,10077,5.5234,0,5.5234,22.0937,0
759.6174,0.0301,16.5954,10115,4.1977,0,4.1977,16.7909,0
759.6475,0.03,16.6641,10157,3.534,0,3.534,14.1361,0
759.6775,0.0299,16.7352,10200,3.6409,0,3.6409,14.5637,0
759.7074,0.0297,16.8083,10245,3.8463,0,3.8463,15.3854,0
759.7371,0.0296,16.889,10294,4.0865,0,4.0865,16.3461,0
759.7667,0.0295,16.9765,10348,4.9477,0,4.9477,19.7908,0
759.7962,0.0293,17.0688,10404,6.3171,0,6.3171,25.2682,0
759.8255,0.0292,17.1512,10454,6.2398,0,6.2398,24.9593,0
759.8546,0.029,17.2152,10493,5.692,0,5.692,22.768,0
759.8837,0.029,17.2696,10526,5.5157,0,5.5157,22.0628,0
759.9126,0.0288,17.3314,10564,5.8551,0,5.8551,23.4204,0
759.9415,0.0287,17.4082,10611,6.6331,0,6.6331,26.5324,0
759.9702,0.0286,17.4869,10659,6.2697,0,6.2697,25.079,0
759.9988,0.0285,17.5557,10701,5.532,0,5.532,22.1279,0
760.0273,0.0284,17.6188,10739,5.4202,0,5.4202,21.6809,0
760.0556,0.0283,17.6809,10777,5.5139,0,5.5139,22.0556,0
760.0839,0.0282,17.7437,10815,5.1488,0,5.1488,20.5951,0
760.1121,0.0281,17.8056,10853,5.0608,0,5.0608,20.243,0
760.1402,0.028,17.8685,10891,5.2753,0,5.2753,21.1012,0
760.1682,0.0279,17.9322,10930,4.9305,0,4.9305,19.7221,0
760.196,0.0278,17.9955,10969,4.8665,0,4.8665,19.4659,0
760.2238,0.0277,18.0655,11011,4.7013,0,4.7013,18.8053,0
760.2515,0.0276,18.1392,11056,4.3217,0,4.3217,17.2866,0
760.2791,0.0275,18.2097,11099,3.8647,0,3.8647,15.4587,0
760.3065,0.0274,18.2626,11131,3.196,0,3.196,12.7841,0
760.3339,0.0273,18.2961,11152,2.7281,0,2.7281,10.9125,0
760.3612,0.0273,18.3236,11169,2.6975,0,2.6975,10.79,0
760.3885,0.0272,18.3528,11186,2.8322,0,2.8322,11.3288,0
760.4158,0.0272,18.3871,11207,3.0488,0,3.0488,12.1953,0
760.443,0.0271,18.4209,11228,3.1616,0,3.1616,12.6465,0
760.4701,0.0271,18.4404,11240,2.8823,0,2.8823,11.5294,0
760.4972,0.0271,18.4457,11243,2.6385,0,2.6385,10.5538,0
760.5243,0.0271,18.4518,11247,3.1788,0,3.1788,12.7152,0
760.5514,0.0271,18.4679,11257,3.9841,0,3.9841,15.9363,0
760.5785,0.027,18.4904,11270,4.3848,0,4.3848,17.5394,0
760.6055,0.027,18.5059,11280,4.1806,0,4.1806,16.7224,0
760.6326,0.027,18.512,11283,4.4756,0,4.4756,17.9023,0
760.6596,0.027,18.5139,11285,4.4223,0,4.4223,17.6892,0
760.6866,0.027,18.5244,11291,4.5428,0,4.5428,18.1714,0
760.7136,0.027,18.548,11305,5.3298,0,5.3298,21.3191,0
760.7405,0.0269,18.5636,11315,5.2871,0,5.2871,21.1484,0
760.7675,0.0269,18.5577,11311,4.3168,0,4.3168,17.2673,0
760.7944,0.027,18.5367,11299,4.1161,0,4.1161,16.4646,0
760.8214,0.027,18.5269,11292,5.5324,0,5.5324,22.1298,0
760.8484,0.027,18.5406,11301,6.9764,0,6.9764,27.9055,0
760.8753,0.0269,18.5589,11312,6.9167,0,6.9167,27.6668,0
760.9023,0.0269,18.5632,11315,6.13,0,6.13,24.5199,0
760.9292,0.0269,18.5548,11310,5.4648,0,5.4648,21.8593,0
760.9561,0.027,18.5519,11308,5.1779,0,5.1779,20.7114,0
760.9831,0.0269,18.5556,11310,5.3196,0,5.3196,21.2784,0
761.01,0.0269,18.5567,11311,5.6584,0,5.6584,22.6334,0
761.037,0.027,18.5527,11308,6.3253,0,6.3253,25.3012,0
761.0639,0.0269,18.5612,11313,6.4626,0,6.4626,25.8506,0
761.0909,0.0269,18.5842,11327,5.9391,0,5.9391,23.7563,0
761.1178,0.0269,18.6141,11346,5.9284,0,5.9284,23.7136,0
761.1446,0.0268,18.6323,11357,6.1546,0,6.1546,24.6183,0
761.1715,0.0268,18.6343,11358,4.6111,0,4.6111,18.4442,0
761.1983,0.0268,18.6362,11359,3.8951,0,3.8951,15.5805,0
761.2251,0.0268,18.6518,11369,5.7167,0,5.7167,22.8668,0
761.2519,0.0267,18.6937,11394,6.8617,0,6.8617,27.4469,0
761.2787,0.0267,18.7418,11424,6.0016,0,6.0016,24.0063,0
761.3054,0.0266,18.7789,11446,4.7014,0,4.7014,18.8056,0
761.332,0.0266,18.8086,11464,4.2371,0,4.2371,16.9484,0
761.3586,0.0265,18.859,11495,3.8912,0,3.8912,15.565,0
761.3851,0.0264,18.9185,11531,3.7066,0,3.7066,14.8262,0
761.4115,0.0264,18.9699,11563,3.8937,0,3.8937,15.575,0
761.4379,0.0263,19.0135,11589,2.7274,0,2.7274,10.9097,0
761.4642,0.0263,19.0437,11608,2.1773,0,2.1773,8.7093,0
761.4904,0.0262,19.0747,11626,2.6876,0,2.6876,10.7504,0
761.5166,0.0261,19.1303,11660,3.3284,0,3.3284,13.3137,0
761.5428,0.0261,19.1906,11697,3.5021,0,3.5021,14.0086,0
761.5688,0.026,19.2404,11727,4.0981,0,4.0981,16.3924,0
761.5948,0.0259,19.2692,11745,4.5204,0,4.5204,18.0817,0
761.6208,0.0259,19.2981,11763,4.3029,0,4.3029,17.2117,0
761.6467,0.0258,19.3447,11791,4.4895,0,4.4895,17.9578,0
761.6725,0.0258,19.4037,11827,5.1698,0,5.1698,20.6793,0
761.6983,0.0257,19.4508,11856,5.1568,0,5.1568,20.6274,0
761.724,0.0257,19.4556,11859,3.2974,0,3.2974,13.1894,0
761.7497,0.0258,19.4165,11835,1.4197,0,1.4197,5.6788,0
761.7755,0.0258,19.3666,11804,1.7685,0,1.7685,7.0739,0
761.8013,0.0259,19.3401,11788,2.9121,0,2.9121,11.6486,0
761.8271,0.0259,19.3289,11781,2.8878,0,2.8878,11.5513,0
761.853,0.0259,19.3109,11770,3.0521,0,3.0521,12.2085,0
761.8789,0.0259,19.2955,11761,2.673,0,2.673,10.692,0
761.9048,0.0259,19.2912,11758,2.553,0,2.553,10.2118,0
761.9307,0.0259,19.3015,11765,3.3772,0,3.3772,13.5088,0
761.9566,0.0259,19.3242,11778,4.2968,0,4.2968,17.1872,0
761.9825,0.0258,19.3466,11792,3.6581,0,3.6581,14.6323,0
762.0083,0.0258,19.3461,11792,2.3583,0,2.3583,9.4333,0
762.0342,0.0259,19.3253,11779,2.0767,0,2.0767,8.3069,0
762.0601,0.0259,19.3135,11772,2.7741,0,2.7741,11.0965,0
762.0859,0.0259,19.3272,11780,3.5208,0,3.5208,14.083,0
762.1118,0.0258,19.3528,11796,3.4377,0,3.4377,13.7506,0
762.1377,0.0258,19.3718,11807,2.8671,0,2.8671,11.4685,0
762.1635,0.0258,19.3806,11813,2.3272,0,2.3272,9.309,0
762.1893,0.0258,19.3936,11821,2.2024,0,2.2024,8.8095,0
762.215,0.0258,19.4031,11827,2.0807,0,2.0807,8.323,0
762.2408,0.0258,19.41,11831,2.3883,0,2.3883,9.5532,0
762.2666,0.0257,19.4222,11838,2.2605,0,2.2605,9.042,0
762.2923,0.0257,19.442,11850,2.2653,0,2.2653,9.0613,0
762.318,0.0257,19.4634,11863,2.6238,0,2.6238,10.4953,0
762.3437,0.0257,19.4872,11878,2.853,0,2.853,11.412,0
762.3694,0.0256,19.5221,11899,3.0684,0,3.0684,12.2734,0
762.395,0.0255,19.5702,11928,3.1422,0,3.1422,12.5687,0
762.4205,0.0255,19.6196,11959,2.8967,0,2.8967,11.5867,0
762.446,0.0254,19.6559,11981,2.3853,0,2.3853,9.5414,0
762.4715,0.0254,19.6774,11994,2.0676,0,2.0676,8.2703,0
762.4969,0.0254,19.6959,12005,2.1984,0,2.1984,8.7935,0
762.5223,0.0253,19.7259,12023,2.6093,0,2.6093,10.4371,0
762.5476,0.0253,19.7646,12047,2.7883,0,2.7883,11.1534,0
762.5729,0.0252,19.802,12070,2.7519,0,2.7519,11.0078,0
762.5982,0.0252,19.8349,12090,2.5135,0,2.5135,10.054,0
762.6234,0.0252,19.8616,12106,2.6179,0,2.6179,10.4715,0
762.6485,0.0251,19.8948,12126,2.9112,0,2.9112,11.645,0
762.6737,0.0251,19.9277,12146,2.7799,0,2.7799,11.1197,0
762.6988,0.0251,19.9571,12164,2.3672,0,2.3672,9.4686,0
762.7238,0.025,19.9769,12176,2.3486,0,2.3486,9.3945,0
762.7488,0.025,19.996,12188,2.4887,0,2.4887,9.9549,0
762.7738,0.025,20.0197,12202,2.5177,0,2.5177,10.0708,0
762.7988,0.0249,20.0477,12219,2.4118,0,2.4118,9.6472,0
762.8238,0.0249,20.0686,12232,2.263,0,2.263,9.0521,0
762.8487,0.0249,20.0844,12242,2.1578,0,2.1578,8.6313,0
762.8736,0.0249,20.1,12251,2.1991,0,2.1991,8.7966,0
762.8985,0.0248,20.1242,12266,2.4034,0,2.4034,9.6135,0
762.9233,0.0248,20.149,12281,2.2836,0,2.2836,9.1346,0
762.9481,0.0248,20.1681,12293,1.933,0,1.933,7.7322,0
762.9729,0.0248,20.1798,12300,1.7353,0,1.7353,6.9413,0
762.9977,0.0248,20.1921,12307,1.8994,0,1.8994,7.5977,0
763.0224,0.0247,20.2096,12318,2.0754,0,2.0754,8.3016,0
763.0472,0.0247,20.2313,12331,2.0451,0,2.0451,8.1805,0
763.0719,0.0247,20.2522,12344,1.932,0,1.932,7.7279,0
763.0966,0.0247,20.2677,12354,1.6605,0,1.6605,6.6421,0
763.1213,0.0247,20.2745,12358,1.6848,0,1.6848,6.739,0
763.1459,0.0246,20.2891,12367,1.685,0,1.685,6.7402,0
763.1706,0.0246,20.3001,12373,1.2843,0,1.2843,5.1373,0
763.1952,0.0246,20.2974,12372,0.6858,0,0.6858,2.7432,0
763.2198,0.0247,20.279,12360,0.908,0,0.908,3.6322,0
763.2445,0.0246,20.2852,12364,1.7805,0,1.7805,7.1222,0
763.2691,0.0246,20.3095,12379,2.0876,0,2.0876,8.3502,0
763.2937,0.0246,20.3329,12393,1.8551,0,1.8551,7.4202,0
763.3183,0.0246,20.3449,12401,1.4259,0,1.4259,5.7037,0
763.3429,0.0246,20.346,12401,1.098,0,1.098,4.3918,0
763.3675,0.0246,20.3444,12400,1.0329,0,1.0329,4.1315,0
763.3921,0.0246,20.3427,12399,1.1404,0,1.1404,4.5617,0
763.4166,0.0246,20.3464,12402,1.2653,0,1.2653,5.0614,0
763.4412,0.0246,20.3501,12404,1.2408,0,1.2408,4.9633,0
763.4658,0.0246,20.3527,12405,1.3085,0,1.3085,5.2339,0
763.4904,0.0246,20.3592,12409,1.4399,0,1.4399,5.7596,0
763.5149,0.0245,20.3681,12415,1.5018,0,1.5018,6.0071,0
763.5395,0.0245,20.3781,12421,1.5274,0,1.5274,6.1097,0
763.564,0.0245,20.388,12427,1.5159,0,1.5159,6.0638,0
763.5885,0.0245,20.3981,12433,1.4576,0,1.4576,5.8304,0
763.613,0.0245,20.4042,12437,1.1937,0,1.1937,4.775,0
763.6375,0.0245,20.4013,12435,0.9099,0,0.9099,3.6394,0
763.662,0.0245,20.3937,12430,1.0335,0,1.0335,4.1339,0
763.6866,0.0245,20.3956,12432,1.3714,0,1.3714,5.4858,0
763.7111,0.0245,20.4053,12437,1.427,0,1.427,5.708,0
763.7356,0.0245,20.4092,12440,1.1401,0,1.1401,4.5605,0
763.7601,0.0245,20.4041,12437,0.9905,0,0.9905,3.9618,0
763.7846,0.0245,20.4008,12435,1.1616,0,1.1616,4.6464,0
763.8091,0.0245,20.4043,12437,1.3219,0,1.3219,5.2878,0
763.8336,0.0245,20.4098,12440,1.3067,0,1.3067,5.2267,0
763.8581,0.0245,20.4116,12441,1.3035,0,1.3035,5.214,0
763.8826,0.0245,20.4139,12443,1.3128,0,1.3128,5.2513,0
763.9071,0.0245,20.4167,12444,1.2805,0,1.2805,5.1219,0
763.9316,0.0245,20.4196,12446,1.2617,0,1.2617,5.0469,0
763.9561,0.0245,20.4228,12448,1.3044,0,1.3044,5.2175,0
763.9805,0.0245,20.4274,12451,1.3626,0,1.3626,5.4504,0
764.005,0.0245,20.433,12454,1.3793,0,1.3793,5.5171,0
764.0295,0.0245,20.4378,12457,1.3166,0,1.3166,5.2666,0
764.054,0.0245,20.4408,12459,1.138,0,1.138,4.5521,0
764.0784,0.0245,20.4384,12458,0.9143,0,0.9143,3.657,0
764.1029,0.0245,20.4305,12453,0.7691,0,0.7691,3.0765,0
764.1274,0.0245,20.4205,12447,0.7551,0,0.7551,3.0205,0
764.1518,0.0245,20.4121,12442,0.7392,0,0.7392,2.9567,0
764.1763,0.0245,20.4017,12435,0.6188,0,0.6188,2.4754,0
764.2008,0.0245,20.3872,12426,0.327,0,0.327,1.3082,0
764.2254,0.0246,20.3626,12411,0.0074,0,0.0074,0.0296,0
764.2499,0.0246,20.3322,12393,0,-0.1148,-0.1148,-0.4591,0
764.2745,0.0246,20.3031,12375,0.0945,0,0.0945,0.378,0
764.2991,0.0247,20.2834,12363,0.231,0,0.231,0.9238,0
764.3238,0.0247,20.2608,12349,0,-0.08,-0.08,-0.3198,0
764.3485,0.0247,20.2248,12327,0,-0.5681,-0.5681,-2.2724,0
764.3732,0.0248,20.1786,12299,0,-0.5571,-0.5571,-2.2283,0
764.398,0.0248,20.1441,12278,0,-0.0095,-0.0095,-0.0381,0
764.4228,0.0248,20.1249,12267,0.3715,0,0.3715,1.4861,0
764.4476,0.0249,20.1084,12256,0.2288,0,0.2288,0.915,0
764.4725,0.0249,20.0821,12240,0.0131,0,0.0131,0.0523,0
764.4974,0.0249,20.0558,12224,0.0677,0,0.0677,0.2707,0
764.5223,0.025,20.0323,12210,0.1142,0,0.1142,0.4569,0
764.5473,0.025,20.0079,12195,0.0609,0,0.0609,0.2434,0
764.5723,0.025,19.9821,12180,0.1124,0,0.1124,0.4494,0
764.5973,0.025,19.9603,12166,0.253,0,0.253,1.012,0
764.6224,0.0251,19.9416,12155,0.2503,0,0.2503,1.001,0
764.6474,0.0251,19.9195,12141,0.2166,0,0.2166,0.8663,0
764.6725,0.0251,19.8994,12129,0.329,0,0.329,1.316,0
764.6977,0.0251,19.883,12119,0.4638,0,0.4638,1.8552,0
764.7228,0.0252,19.8695,12111,0.4212,0,0.4212,1.6848,0
764.748,0.0252,19.8503,12099,0.1825,0,0.1825,0.7301,0
764.7732,0.0252,19.8246,12083,0.0734,0,0.0734,0.2936,0
764.7984,0.0253,19.801,12069,0.2264,0,0.2264,0.9057,0
764.8236,0.0253,19.7829,12058,0.3611,0,0.3611,1.4444,0
764.8489,0.0253,19.7662,12048,0.3887,0,0.3887,1.5546,0
764.8742,0.0253,19.749,12037,0.4263,0,0.4263,1.7053,0
764.8995,0.0253,19.7347,12029,0.5053,0,0.5053,2.0214,0
764.9249,0.0254,19.7216,12021,0.4632,0,0.4632,1.8529,0
764.9502,0.0254,19.7051,12011,0.2966,0,0.2966,1.1863,0
764.9756,0.0254,19.6837,11998,0.1758,0,0.1758,0.7031,0
765.001,0.0254,19.6611,11984,0.1735,0,0.1735,0.694,0
765.0264,0.0255,19.6396,11971,0.2961,0,0.2961,1.1843,0
765.0519,0.0255,19.6233,11961,0.4501,0,0.4501,1.8002,0
765.0774,0.0255,19.6095,11952,0.4309,0,0.4309,1.7235,0
765.1028,0.0255,19.5924,11942,0.2931,0,0.2931,1.1723,0
765.1284,0.0255,19.5717,11929,0.1166,0,0.1166,0.4662,0
765.1539,0.0256,19.5455,11913,0,-0.0122,-0.0122,-0.0487,0
765.1795,0.0256,19.5181,11897,0,-0.2305,-0.2305,-0.9219,0
765.2051,0.0257,19.4812,11874,0,-0.7158,-0.7158,-2.8632,0
765.2308,0.0257,19.4292,11842,0,-1.4184,-1.4184,-5.6737,0
765.2565,0.0258,19.3563,11798,0,-2.1359,-2.1359,-8.5436,0
765.2823,0.026,19.2671,11744,0,-2.636,-2.636,-10.5439,0
765.3083,0.0261,19.1684,11683,0,-3.0332,-3.0332,-12.1327,0
765.3344,0.0262,19.058,11616,0,-3.5746,-3.5746,-14.2985,0
765.3606,0.0264,18.9304,11538,0,-4.3989,-4.3989,-17.5957,0
765.387,0.0266,18.7758,11444,0,-5.2151,-5.2151,-20.8605,25.0995
765.4137,0.0269,18.5981,11336,0,-5.265,-5.265,-21.0598,202.179
765.4405,0.0272,18.4015,11216,0,-5.3212,-5.3212,-21.2849,296.967
765.4677,0.0275,18.1975,11092,0,-5.3809,-5.3809,-21.5235,318.7914
765.4952,0.0278,17.9893,10965,0,-5.4431,-5.4431,-21.7726,370.3572
765.523,0.0281,17.7638,10827,0,-5.5122,-5.5122,-22.049,480.8377
765.5511,0.0285,17.5243,10681,0,-5.5876,-5.5876,-22.3503,514.2931
765.5797,0.0289,17.2834,10535,0,-5.6655,-5.6655,-22.6618,478.3692
765.6086,0.0293,17.0417,10387,0,-5.7458,-5.7458,-22.9832,438.8354
765.6379,0.0298,16.7989,10239,0,-5.8288,-5.8288,-23.3154,404.5744
765.6677,0.0302,16.5546,10090,0,-5.9149,-5.9149,-23.6595,390.6464
765.6979,0.0307,16.3036,9937.4,0,-6.0059,-6.0059,-24.0237,374.1529
765.7286,0.0312,16.051,9783.4,0,-6.1004,-6.1004,-24.4018,334.0062
765.7597,0.0317,15.797,9628.6,0,-6.1985,-6.1985,-24.7941,305.3144
765.7914,0.0322,15.5381,9470.8,0,-6.3018,-6.3018,-25.2072,290.9368
765.8236,0.0327,15.2735,9309.5,0,-6.411,-6.411,-25.644,275.1694
765.8563,0.0333,15.0036,9145,0,-6.5263,-6.5263,-26.1053,247.8732
765.8896,0.0339,14.7296,8978,0,-6.6477,-6.6477,-26.591,218.1529
765.9236,0.0346,14.4495,8807.2,0,-6.7766,-6.7766,-27.1064,175.7269
765.9582,0.0353,14.1682,8635.8,0,-6.7466,-6.7466,-26.9865,0
765.9935,0.0359,13.929,8490,0,-5.232,-5.232,-20.9281,0
766.0293,0.0364,13.7425,8376.3,0,-4.2875,-4.2875,-17.1501,0
766.0657,0.0369,13.5638,8267.4,0,-4.2049,-4.2049,-16.8194,0
766.1026,0.0374,13.3746,8152.1,0,-3.284,-3.284,-13.1358,0
766.14,0.0378,13.215,8054.8,0,-1.3713,-1.3713,-5.4854,0
766.1778,0.0381,13.108,7989.6,0,-0.2911,-0.2911,-1.1646,0
766.216,0.0385,12.9817,7912.6,0.3047,0,0.3047,1.2189,0
766.2545,0.039,12.8332,7822.1,1.442,0,1.442,5.7682,0
